Date,District,ndvi_mean,Latitude,Longitude
2023-02-01,Gondia,0.3285843751761745,21.15980925557098,80.2120585807697
2023-03-01,Gondia,0.2650326741283162,21.15980925557098,80.2120585807697
2023-04-01,Gondia,0.2568500310448942,21.15980925557098,80.2120585807697
2023-05-01,Gondia,0.28369383448887975,21.15980925557098,80.2120585807697
2023-06-01,Gondia,0.35606187832393865,21.15980925557098,80.2120585807697
2023-07-01,Gondia,0.2707481231483938,21.15980925557098,80.2120585807697
2023-08-01,Gondia,0.346434692782314,21.15980925557098,80.2120585807697
2023-09-01,Gondia,0.25613902932328225,21.15980925557098,80.2120585807697
2023-10-01,Gondia,0.38027631441320897,21.15980925557098,80.2120585807697
2023-11-01,Gondia,0.50612962049652,21.15980925557098,80.2120585807697
2023-12-01,Gondia,0.40127436611218564,21.15980925557098,80.2120585807697
2024-01-01,Gondia,0.22239221330767445,21.15980925557098,80.2120585807697
2024-02-01,Gondia,0.1544808326861085,21.15980925557098,80.2120585807697
2024-03-01,Gondia,0.2512756761401011,21.15980925557098,80.2120585807697
2024-04-01,Gondia,0.20973234711984082,21.15980925557098,80.2120585807697
2024-05-01,Gondia,0.29958533517928365,21.15980925557098,80.2120585807697
2024-06-01,Gondia,0.36184488571117646,21.15980925557098,80.2120585807697
2024-07-01,Gondia,0.3027457377020407,21.15980925557098,80.2120585807697
2024-08-01,Gondia,0.3384827965634877,21.15980925557098,80.2120585807697
2024-09-01,Gondia,0.23429916669387157,21.15980925557098,80.2120585807697
2024-10-01,Gondia,0.44790629128742115,21.15980925557098,80.2120585807697
2024-11-01,Gondia,0.4826392093779518,21.15980925557098,80.2120585807697
2024-12-01,Gondia,0.37430121889456913,21.15980925557098,80.2120585807697
2015-01-01,Bhandara,0.335846621733142,21.12286947413197,79.75872340472307
2015-02-01,Bhandara,0.2192346638803119,21.12286947413197,79.75872340472307
2015-03-01,Bhandara,0.19540918710000654,21.12286947413197,79.75872340472307
2015-04-01,Bhandara,0.30572810337338746,21.12286947413197,79.75872340472307
2015-05-01,Bhandara,0.17519445502963735,21.12286947413197,79.75872340472307
2015-06-01,Bhandara,0.30828492774811395,21.12286947413197,79.75872340472307
2015-07-01,Bhandara,0.30794620883546814,21.12286947413197,79.75872340472307
2015-08-01,Bhandara,0.2994225005248057,21.12286947413197,79.75872340472307
2015-09-01,Bhandara,0.43843057732161345,21.12286947413197,79.75872340472307
2015-10-01,Bhandara,0.4564857374976648,21.12286947413197,79.75872340472307
2015-11-01,Bhandara,0.42464261806608417,21.12286947413197,79.75872340472307
2015-12-01,Bhandara,0.40318080810376955,21.12286947413197,79.75872340472307
2016-01-01,Bhandara,0.2844451915449604,21.12286947413197,79.75872340472307
2016-02-01,Bhandara,0.32722165155607125,21.12286947413197,79.75872340472307
2016-03-01,Bhandara,0.25880455604207414,21.12286947413197,79.75872340472307
2016-04-01,Bhandara,0.20912315122482594,21.12286947413197,79.75872340472307
2016-05-01,Bhandara,0.23687460372834215,21.12286947413197,79.75872340472307
2016-06-01,Bhandara,0.39999515827119625,21.12286947413197,79.75872340472307
2016-07-01,Bhandara,0.30076983398425844,21.12286947413197,79.75872340472307
2016-08-01,Bhandara,0.41569420141624835,21.12286947413197,79.75872340472307
2016-09-01,Bhandara,0.3147494906346961,21.12286947413197,79.75872340472307
2016-10-01,Bhandara,0.5103780696150954,21.12286947413197,79.75872340472307
2016-11-01,Bhandara,0.3660699327202077,21.12286947413197,79.75872340472307
2016-12-01,Bhandara,0.45551799320138076,21.12286947413197,79.75872340472307
2017-01-01,Bhandara,0.19320844727116476,21.12286947413197,79.75872340472307
2017-02-01,Bhandara,0.2806090348898281,21.12286947413197,79.75872340472307
2017-03-01,Bhandara,0.2892527756538678,21.12286947413197,79.75872340472307
2017-04-01,Bhandara,0.3241408048601013,21.12286947413197,79.75872340472307
2017-05-01,Bhandara,0.23138208551883604,21.12286947413197,79.75872340472307
2017-06-01,Bhandara,0.3038649647263962,21.12286947413197,79.75872340472307
2017-07-01,Bhandara,0.3782567261660984,21.12286947413197,79.75872340472307
2017-08-01,Bhandara,0.31670930714310663,21.12286947413197,79.75872340472307
2017-09-01,Bhandara,0.3398746702073055,21.12286947413197,79.75872340472307
2017-10-01,Bhandara,0.37073495312827587,21.12286947413197,79.75872340472307
2017-11-01,Bhandara,0.38501074195885654,21.12286947413197,79.75872340472307
2017-12-01,Bhandara,0.43797414596595763,21.12286947413197,79.75872340472307
2018-01-01,Bhandara,0.327562693328315,21.12286947413197,79.75872340472307
2018-02-01,Bhandara,0.22545475473770255,21.12286947413197,79.75872340472307
2018-03-01,Bhandara,0.30260838876847274,21.12286947413197,79.75872340472307
2018-04-01,Bhandara,0.3186434059971028,21.12286947413197,79.75872340472307
2018-05-01,Bhandara,0.14566928748225028,21.12286947413197,79.75872340472307
2018-06-01,Bhandara,0.3009409283037514,21.12286947413197,79.75872340472307
2018-07-01,Bhandara,0.29017713840430176,21.12286947413197,79.75872340472307
2018-08-01,Bhandara,0.3858078826244057,21.12286947413197,79.75872340472307
2018-09-01,Bhandara,0.29736559288780867,21.12286947413197,79.75872340472307
2018-10-01,Bhandara,0.40724760347214073,21.12286947413197,79.75872340472307
2018-11-01,Bhandara,0.35320553938019084,21.12286947413197,79.75872340472307
2018-12-01,Bhandara,0.30935776796071013,21.12286947413197,79.75872340472307
2019-01-01,Bhandara,0.24519323828335216,21.12286947413197,79.75872340472307
2019-02-01,Bhandara,0.2040019468675058,21.12286947413197,79.75872340472307
2019-03-01,Bhandara,0.2663095208709066,21.12286947413197,79.75872340472307
2019-04-01,Bhandara,0.27526633684643703,21.12286947413197,79.75872340472307
2019-05-01,Bhandara,0.27248661410678066,21.12286947413197,79.75872340472307
2019-06-01,Bhandara,0.2717468877372176,21.12286947413197,79.75872340472307
2019-07-01,Bhandara,0.2310290035275518,21.12286947413197,79.75872340472307
2019-08-01,Bhandara,0.20482901042672635,21.12286947413197,79.75872340472307
2019-09-01,Bhandara,0.4010577178814598,21.12286947413197,79.75872340472307
2019-10-01,Bhandara,0.46249530814918915,21.12286947413197,79.75872340472307
2019-11-01,Bhandara,0.4469294533385876,21.12286947413197,79.75872340472307
2019-12-01,Bhandara,0.4909340150443971,21.12286947413197,79.75872340472307
2020-01-01,Bhandara,0.2186449521123388,21.12286947413197,79.75872340472307
2020-02-01,Bhandara,0.2237868840998048,21.12286947413197,79.75872340472307
2020-03-01,Bhandara,0.21146599731346258,21.12286947413197,79.75872340472307
2020-04-01,Bhandara,0.23252778588335718,21.12286947413197,79.75872340472307
2020-05-01,Bhandara,0.28085962009580645,21.12286947413197,79.75872340472307
2020-06-01,Bhandara,0.3644439958442918,21.12286947413197,79.75872340472307
2020-07-01,Bhandara,0.3392140464329766,21.12286947413197,79.75872340472307
2020-08-01,Bhandara,0.34748763119986364,21.12286947413197,79.75872340472307
2020-09-01,Bhandara,0.41184792174791696,21.12286947413197,79.75872340472307
2020-10-01,Bhandara,0.4711179135696095,21.12286947413197,79.75872340472307
2020-11-01,Bhandara,0.47947256220665224,21.12286947413197,79.75872340472307
2020-12-01,Bhandara,0.3869643525934277,21.12286947413197,79.75872340472307
2021-01-01,Bhandara,0.22853745902078698,21.12286947413197,79.75872340472307
2021-02-01,Bhandara,0.2021835501571584,21.12286947413197,79.75872340472307
2021-03-01,Bhandara,0.38126310807964114,21.12286947413197,79.75872340472307
2021-04-01,Bhandara,0.14490496329700764,21.12286947413197,79.75872340472307
2021-05-01,Bhandara,0.2718560029352151,21.12286947413197,79.75872340472307
2021-06-01,Bhandara,0.34858021755553437,21.12286947413197,79.75872340472307
2021-07-01,Bhandara,0.3245740538726266,21.12286947413197,79.75872340472307
2021-08-01,Bhandara,0.38818312790317633,21.12286947413197,79.75872340472307
2021-09-01,Bhandara,0.23844943976764152,21.12286947413197,79.75872340472307
2021-10-01,Bhandara,0.44083375945495884,21.12286947413197,79.75872340472307
2021-11-01,Bhandara,0.4847729666443847,21.12286947413197,79.75872340472307
2021-12-01,Bhandara,0.5055451416224748,21.12286947413197,79.75872340472307
2022-01-01,Bhandara,0.2651185111717679,21.12286947413197,79.75872340472307
2022-02-01,Bhandara,0.23008945455596172,21.12286947413197,79.75872340472307
2022-03-01,Bhandara,0.24418573635650223,21.12286947413197,79.75872340472307
2022-04-01,Bhandara,0.2940818087409043,21.12286947413197,79.75872340472307
2022-05-01,Bhandara,0.18090480828192948,21.12286947413197,79.75872340472307
2022-06-01,Bhandara,0.3060868391758453,21.12286947413197,79.75872340472307
2022-07-01,Bhandara,0.2523332595675772,21.12286947413197,79.75872340472307
2022-08-01,Bhandara,0.2942954782469893,21.12286947413197,79.75872340472307
2022-09-01,Bhandara,0.29956613769226004,21.12286947413197,79.75872340472307
2022-10-01,Bhandara,0.43444408923918065,21.12286947413197,79.75872340472307
2022-11-01,Bhandara,0.4861524820589581,21.12286947413197,79.75872340472307
2022-12-01,Bhandara,0.46835593116779556,21.12286947413197,79.75872340472307
2023-01-01,Bhandara,0.3507804552410083,21.12286947413197,79.75872340472307
2023-02-01,Bhandara,0.22295147382260763,21.12286947413197,79.75872340472307
2023-03-01,Bhandara,0.21637324329111843,21.12286947413197,79.75872340472307
2023-04-01,Bhandara,0.2322428966290528,21.12286947413197,79.75872340472307
2023-05-01,Bhandara,0.27253368957149093,21.12286947413197,79.75872340472307
2023-06-01,Bhandara,0.29373923315957184,21.12286947413197,79.75872340472307
2023-07-01,Bhandara,0.24558822736103797,21.12286947413197,79.75872340472307
2023-08-01,Bhandara,0.24183011906348226,21.12286947413197,79.75872340472307
2023-09-01,Bhandara,0.2656573733745682,21.12286947413197,79.75872340472307
2023-10-01,Bhandara,0.43939822781168875,21.12286947413197,79.75872340472307
2023-11-01,Bhandara,0.4545020253687605,21.12286947413197,79.75872340472307
2023-12-01,Bhandara,0.48923190345831136,21.12286947413197,79.75872340472307
2024-01-01,Bhandara,0.31823870420028005,21.12286947413197,79.75872340472307
2024-02-01,Bhandara,0.15055903611973342,21.12286947413197,79.75872340472307
2024-03-01,Bhandara,0.25102844647942507,21.12286947413197,79.75872340472307
2024-04-01,Bhandara,0.2285160694286084,21.12286947413197,79.75872340472307
2024-05-01,Bhandara,0.23672132841715224,21.12286947413197,79.75872340472307
2024-06-01,Bhandara,0.367389204157091,21.12286947413197,79.75872340472307
2024-07-01,Bhandara,0.33929892596101274,21.12286947413197,79.75872340472307
2024-08-01,Bhandara,0.3709285918473491,21.12286947413197,79.75872340472307
2024-09-01,Bhandara,0.2990447059650503,21.12286947413197,79.75872340472307
2024-10-01,Bhandara,0.3304653395757199,21.12286947413197,79.75872340472307
2024-11-01,Bhandara,0.4256211013203889,21.12286947413197,79.75872340472307
2024-12-01,Bhandara,0.5109968702084564,21.12286947413197,79.75872340472307
2015-01-01,Jalgaon,0.2594016726191964,20.934174864285158,75.48689009171883
2015-02-01,Jalgaon,0.2750198375484071,20.934174864285158,75.48689009171883
2015-03-01,Jalgaon,0.31893680651476286,20.934174864285158,75.48689009171883
2015-04-01,Jalgaon,0.2283336751639705,20.934174864285158,75.48689009171883
2015-05-01,Jalgaon,0.23525069493190653,20.934174864285158,75.48689009171883
2015-06-01,Jalgaon,0.3241254227365862,20.934174864285158,75.48689009171883
2015-07-01,Jalgaon,0.3121303505772878,20.934174864285158,75.48689009171883
2015-08-01,Jalgaon,0.28610128345556923,20.934174864285158,75.48689009171883
2015-09-01,Jalgaon,0.31930880344809526,20.934174864285158,75.48689009171883
2015-10-01,Jalgaon,0.44400229112962025,20.934174864285158,75.48689009171883
2015-11-01,Jalgaon,0.35244232124516417,20.934174864285158,75.48689009171883
2015-12-01,Jalgaon,0.3866889783267583,20.934174864285158,75.48689009171883
2016-01-01,Jalgaon,0.18750604219851458,20.934174864285158,75.48689009171883
2016-02-01,Jalgaon,0.22702016388078633,20.934174864285158,75.48689009171883
2016-03-01,Jalgaon,0.3278039210739586,20.934174864285158,75.48689009171883
2016-04-01,Jalgaon,0.28203406885361465,20.934174864285158,75.48689009171883
2016-05-01,Jalgaon,0.1925577899097884,20.934174864285158,75.48689009171883
2016-06-01,Jalgaon,0.3106876528678921,20.934174864285158,75.48689009171883
2016-07-01,Jalgaon,0.18501787916890403,20.934174864285158,75.48689009171883
2016-08-01,Jalgaon,0.30344574441915784,20.934174864285158,75.48689009171883
2016-09-01,Jalgaon,0.3403091389218729,20.934174864285158,75.48689009171883
2016-10-01,Jalgaon,0.382760077496405,20.934174864285158,75.48689009171883
2016-11-01,Jalgaon,0.42051537933253913,20.934174864285158,75.48689009171883
2016-12-01,Jalgaon,0.41694573269168544,20.934174864285158,75.48689009171883
2017-01-01,Jalgaon,0.22700758065390658,20.934174864285158,75.48689009171883
2017-02-01,Jalgaon,0.3023714073486726,20.934174864285158,75.48689009171883
2017-03-01,Jalgaon,0.2835573500798693,20.934174864285158,75.48689009171883
2017-04-01,Jalgaon,0.2600950080871279,20.934174864285158,75.48689009171883
2017-05-01,Jalgaon,0.1843675632531983,20.934174864285158,75.48689009171883
2017-06-01,Jalgaon,0.2984436995628508,20.934174864285158,75.48689009171883
2017-07-01,Jalgaon,0.3134753121517385,20.934174864285158,75.48689009171883
2017-08-01,Jalgaon,0.2970410384151376,20.934174864285158,75.48689009171883
2017-09-01,Jalgaon,0.3898449447760822,20.934174864285158,75.48689009171883
2017-10-01,Jalgaon,0.3698363805494178,20.934174864285158,75.48689009171883
2017-11-01,Jalgaon,0.48649233676105286,20.934174864285158,75.48689009171883
2017-12-01,Jalgaon,0.3984185593145958,20.934174864285158,75.48689009171883
2018-01-01,Jalgaon,0.20404246954792246,20.934174864285158,75.48689009171883
2018-02-01,Jalgaon,0.19992351795543714,20.934174864285158,75.48689009171883
2018-03-01,Jalgaon,0.24458137383451473,20.934174864285158,75.48689009171883
2018-04-01,Jalgaon,0.2391172508847588,20.934174864285158,75.48689009171883
2018-05-01,Jalgaon,0.28011228924157155,20.934174864285158,75.48689009171883
2018-06-01,Jalgaon,0.22739301648702537,20.934174864285158,75.48689009171883
2018-07-01,Jalgaon,0.29857638005981224,20.934174864285158,75.48689009171883
2018-08-01,Jalgaon,0.3270078790189763,20.934174864285158,75.48689009171883
2018-09-01,Jalgaon,0.2883864895032933,20.934174864285158,75.48689009171883
2018-10-01,Jalgaon,0.49923580123471356,20.934174864285158,75.48689009171883
2018-11-01,Jalgaon,0.45201401284274323,20.934174864285158,75.48689009171883
2018-12-01,Jalgaon,0.4094395145416923,20.934174864285158,75.48689009171883
2019-01-01,Jalgaon,0.2230054501409287,20.934174864285158,75.48689009171883
2019-02-01,Jalgaon,0.283900672365762,20.934174864285158,75.48689009171883
2019-03-01,Jalgaon,0.27588635606191564,20.934174864285158,75.48689009171883
2019-04-01,Jalgaon,0.3877079439301415,20.934174864285158,75.48689009171883
2019-05-01,Jalgaon,0.18705660240786617,20.934174864285158,75.48689009171883
2019-06-01,Jalgaon,0.3299786479013182,20.934174864285158,75.48689009171883
2019-07-01,Jalgaon,0.2953112017879397,20.934174864285158,75.48689009171883
2019-08-01,Jalgaon,0.336878292470859,20.934174864285158,75.48689009171883
2019-09-01,Jalgaon,0.29998090236781233,20.934174864285158,75.48689009171883
2019-10-01,Jalgaon,0.500517982024729,20.934174864285158,75.48689009171883
2019-11-01,Jalgaon,0.49749892107217353,20.934174864285158,75.48689009171883
2019-12-01,Jalgaon,0.4479867631938161,20.934174864285158,75.48689009171883
2020-01-01,Jalgaon,0.21125379447131098,20.934174864285158,75.48689009171883
2020-02-01,Jalgaon,0.20568712167165842,20.934174864285158,75.48689009171883
2020-03-01,Jalgaon,0.23972134057743288,20.934174864285158,75.48689009171883
2020-04-01,Jalgaon,0.24423157769772671,20.934174864285158,75.48689009171883
2020-05-01,Jalgaon,0.12202092124529182,20.934174864285158,75.48689009171883
2020-06-01,Jalgaon,0.3465378239182576,20.934174864285158,75.48689009171883
2020-07-01,Jalgaon,0.3406803104389607,20.934174864285158,75.48689009171883
2020-08-01,Jalgaon,0.2878328873442664,20.934174864285158,75.48689009171883
2020-09-01,Jalgaon,0.3147623422715238,20.934174864285158,75.48689009171883
2020-10-01,Jalgaon,0.4429248265853353,20.934174864285158,75.48689009171883
2020-11-01,Jalgaon,0.39802724700058145,20.934174864285158,75.48689009171883
2020-12-01,Jalgaon,0.3067346723149799,20.934174864285158,75.48689009171883
2021-01-01,Jalgaon,0.227275902526451,20.934174864285158,75.48689009171883
2021-02-01,Jalgaon,0.20529973968242335,20.934174864285158,75.48689009171883
2021-03-01,Jalgaon,0.2956497870724085,20.934174864285158,75.48689009171883
2021-04-01,Jalgaon,0.2964317947914322,20.934174864285158,75.48689009171883
2021-05-01,Jalgaon,0.26152512599236094,20.934174864285158,75.48689009171883
2021-06-01,Jalgaon,0.2792785994814349,20.934174864285158,75.48689009171883
2021-07-01,Jalgaon,0.3457857478467992,20.934174864285158,75.48689009171883
2021-08-01,Jalgaon,0.34469232152787826,20.934174864285158,75.48689009171883
2021-09-01,Jalgaon,0.3065546356685554,20.934174864285158,75.48689009171883
2021-10-01,Jalgaon,0.3499639003010705,20.934174864285158,75.48689009171883
2021-11-01,Jalgaon,0.48676963722209543,20.934174864285158,75.48689009171883
2021-12-01,Jalgaon,0.4188338051924544,20.934174864285158,75.48689009171883
2022-01-01,Jalgaon,0.3024889596710154,20.934174864285158,75.48689009171883
2022-02-01,Jalgaon,0.31732081890796837,20.934174864285158,75.48689009171883
2022-03-01,Jalgaon,0.24745644048250878,20.934174864285158,75.48689009171883
2022-04-01,Jalgaon,0.2694874889945264,20.934174864285158,75.48689009171883
2022-05-01,Jalgaon,0.1747372051276187,20.934174864285158,75.48689009171883
2022-06-01,Jalgaon,0.33572133049892344,20.934174864285158,75.48689009171883
2022-07-01,Jalgaon,0.34792111081996174,20.934174864285158,75.48689009171883
2022-08-01,Jalgaon,0.26320680334353713,20.934174864285158,75.48689009171883
2022-09-01,Jalgaon,0.36275796857437476,20.934174864285158,75.48689009171883
2022-10-01,Jalgaon,0.43343183477987535,20.934174864285158,75.48689009171883
2022-11-01,Jalgaon,0.3670233406125103,20.934174864285158,75.48689009171883
2022-12-01,Jalgaon,0.3759044090640867,20.934174864285158,75.48689009171883
2023-01-01,Jalgaon,0.21883015812336898,20.934174864285158,75.48689009171883
2023-02-01,Jalgaon,0.1749623615107361,20.934174864285158,75.48689009171883
2023-03-01,Jalgaon,0.3069016013527693,20.934174864285158,75.48689009171883
2023-04-01,Jalgaon,0.3453979573977608,20.934174864285158,75.48689009171883
2023-05-01,Jalgaon,0.17943251061786053,20.934174864285158,75.48689009171883
2023-06-01,Jalgaon,0.3044738628640363,20.934174864285158,75.48689009171883
2023-07-01,Jalgaon,0.3454493346515256,20.934174864285158,75.48689009171883
2023-08-01,Jalgaon,0.34253250008669844,20.934174864285158,75.48689009171883
2023-09-01,Jalgaon,0.41114941403407107,20.934174864285158,75.48689009171883
2023-10-01,Jalgaon,0.3917384336522095,20.934174864285158,75.48689009171883
2023-11-01,Jalgaon,0.41884328457066944,20.934174864285158,75.48689009171883
2023-12-01,Jalgaon,0.40967574924539546,20.934174864285158,75.48689009171883
2024-01-01,Jalgaon,0.3035530354472488,20.934174864285158,75.48689009171883
2024-02-01,Jalgaon,0.25869397822365026,20.934174864285158,75.48689009171883
2024-03-01,Jalgaon,0.199182831818752,20.934174864285158,75.48689009171883
2024-04-01,Jalgaon,0.14348149284360934,20.934174864285158,75.48689009171883
2024-05-01,Jalgaon,0.2585214827630872,20.934174864285158,75.48689009171883
2024-06-01,Jalgaon,0.32635586292056706,20.934174864285158,75.48689009171883
2024-07-01,Jalgaon,0.3137700356376587,20.934174864285158,75.48689009171883
2024-08-01,Jalgaon,0.34958106255628496,20.934174864285158,75.48689009171883
2024-09-01,Jalgaon,0.3246401191212884,20.934174864285158,75.48689009171883
2024-10-01,Jalgaon,0.46720287470198946,20.934174864285158,75.48689009171883
2024-11-01,Jalgaon,0.4516816817481287,20.934174864285158,75.48689009171883
2024-12-01,Jalgaon,0.44317365438289696,20.934174864285158,75.48689009171883
2015-01-01,Wardha,0.3217889154308792,20.79772945471468,78.58562182023307
2015-02-01,Wardha,0.3047759106812608,20.79772945471468,78.58562182023307
2015-03-01,Wardha,0.24399034995348198,20.79772945471468,78.58562182023307
2015-04-01,Wardha,0.33584811534202996,20.79772945471468,78.58562182023307
2015-05-01,Wardha,0.33530302611552437,20.79772945471468,78.58562182023307
2015-06-01,Wardha,0.2651628635452952,20.79772945471468,78.58562182023307
2015-07-01,Wardha,0.3210424324251418,20.79772945471468,78.58562182023307
